Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
                0.00    0.00      10/10          double* std::__copy_move_a2<true, double*, double*>(double*, double*, double*) [212]
[211]    0.0    0.00    0.00      10         double* std::__copy_move_a<true, double*, double*>(double*, double*, double*) [211]
                0.00    0.00      10/10          double* std::__copy_move<true, true, std::random_access_iterator_tag>::__copy_m<double>(double const*, double const*, double*) [205]
-----------------------------------------------
                0.00    0.00      10/10          double* std::copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [216]
[212]    0.0    0.00    0.00      10         double* std::__copy_move_a2<true, double*, double*>(double*, double*, double*) [212]
                0.00    0.00      30/30          std::_Niter_base<double*>::iterator_type std::__niter_base<double*>(double*) [161]
                0.00    0.00      10/10          double* std::__copy_move_a<true, double*, double*>(double*, double*, double*) [211]
-----------------------------------------------
                0.00    0.00      10/10          double* std::__uninitialized_copy_a<std::move_iterator<double*>, double*, double>(std::move_iterator<double*>, std::move_iterator<double*>, double*, std::allocator<double>&) [214]
[213]    0.0    0.00    0.00      10         double* std::uninitialized_copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [213]
                0.00    0.00      10/10          double* std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [209]
-----------------------------------------------
                0.00    0.00      10/10          double* std::__uninitialized_move_if_noexcept_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [215]
[214]    0.0    0.00    0.00      10         double* std::__uninitialized_copy_a<std::move_iterator<double*>, double*, double>(std::move_iterator<double*>, std::move_iterator<double*>, double*, std::allocator<double>&) [214]
                0.00    0.00      10/10          double* std::uninitialized_copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [213]
-----------------------------------------------
                0.00    0.00      10/10          void std::vector<double, std::allocator<double> >::_M_emplace_back_aux<double const&>(double const&) [210]
[215]    0.0    0.00    0.00      10         double* std::__uninitialized_move_if_noexcept_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [215]
                0.00    0.00      20/20          std::move_iterator<double*> std::__make_move_if_noexcept_iterator<double*, std::move_iterator<double*> >(double*) [174]
                0.00    0.00      10/10          double* std::__uninitialized_copy_a<std::move_iterator<double*>, double*, double>(std::move_iterator<double*>, std::move_iterator<double*>, double*, std::allocator<double>&) [214]
-----------------------------------------------
                0.00    0.00      10/10          double* std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [209]
[216]    0.0    0.00    0.00      10         double* std::copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [216]
                0.00    0.00      20/20          std::_Miter_base<std::move_iterator<double*> >::iterator_type std::__miter_base<std::move_iterator<double*> >(std::move_iterator<double*>) [173]
                0.00    0.00      10/10          double* std::__copy_move_a2<true, double*, double*>(double*, double*, double*) [212]
-----------------------------------------------
                0.00    0.00       2/10          void std::vector<Player*, std::allocator<Player*> >::emplace_back<Player*>(Player*&&) [280]
                0.00    0.00       2/10          decltype (_S_construct({parm#1}, {parm#2}, (forward<Player*>)({parm#3}))) std::allocator_traits<std::allocator<Player*> >::construct<Player*, Player*>(std::allocator<Player*>&, Player**, Player*&&) [278]
                0.00    0.00       2/10          void std::vector<Player*, std::allocator<Player*> >::_M_emplace_back_aux<Player*>(Player*&&) [281]
                0.00    0.00       2/10          std::enable_if<std::allocator_traits<std::allocator<Player*> >::__construct_helper<Player*, Player*>::value, void>::type std::allocator_traits<std::allocator<Player*> >::_S_construct<Player*, Player*>(std::allocator<Player*>&, Player**, Player*&&) [277]
                0.00    0.00       2/10          _ZN9__gnu_cxx13new_allocatorIP6PlayerE9constructIS2_IS2_EEEvPT_DpOT0_ [273]
[217]    0.0    0.00    0.00      10         Player*&& std::forward<Player*>(std::remove_reference<Player*>::type&) [217]
-----------------------------------------------
                0.00    0.00      10/10          void std::_Destroy<Wasp**, Wasp*>(Wasp**, Wasp**, std::allocator<Wasp*>&) [219]
[218]    0.0    0.00    0.00      10         void std::_Destroy<Wasp**>(Wasp**, Wasp**) [218]
                0.00    0.00      10/10          void std::_Destroy_aux<true>::__destroy<Wasp**>(Wasp**, Wasp**) [206]
-----------------------------------------------
                0.00    0.00       1/10          std::vector<Wasp*, std::allocator<Wasp*> >::~vector() [335]
                0.00    0.00       9/10          void std::vector<Wasp*, std::allocator<Wasp*> >::_M_emplace_back_aux<Wasp* const&>(Wasp* const&) [226]
[219]    0.0    0.00    0.00      10         void std::_Destroy<Wasp**, Wasp*>(Wasp**, Wasp**, std::allocator<Wasp*>&) [219]
                0.00    0.00      10/10          void std::_Destroy<Wasp**>(Wasp**, Wasp**) [218]
-----------------------------------------------
                0.00    0.00       9/9           std::_Vector_base<Wasp*, std::allocator<Wasp*> >::_M_deallocate(Wasp**, unsigned int) [207]
[220]    0.0    0.00    0.00       9         __gnu_cxx::new_allocator<Wasp*>::deallocate(Wasp**, unsigned int) [220]
-----------------------------------------------
                0.00    0.00       9/9           std::_Vector_base<Wasp*, std::allocator<Wasp*> >::_M_allocate(unsigned int) [224]
[221]    0.0    0.00    0.00       9         __gnu_cxx::new_allocator<Wasp*>::allocate(unsigned int, void const*) [221]
                0.00    0.00       9/27          __gnu_cxx::new_allocator<Wasp*>::max_size() const [162]
-----------------------------------------------
                0.00    0.00       9/9           void std::vector<Wasp*, std::allocator<Wasp*> >::_M_emplace_back_aux<Wasp* const&>(Wasp* const&) [226]
[222]    0.0    0.00    0.00       9         std::vector<Wasp*, std::allocator<Wasp*> >::_M_check_len(unsigned int, char const*) const [222]
                0.00    0.00      36/197262      std::vector<Wasp*, std::allocator<Wasp*> >::size() const [37]
                0.00    0.00      18/18          std::vector<Wasp*, std::allocator<Wasp*> >::max_size() const [179]
                0.00    0.00       9/434         unsigned int const& std::max<unsigned int>(unsigned int const&, unsigned int const&) [104]
-----------------------------------------------
                0.00    0.00       9/9           Wasp** std::__copy_move_a<true, Wasp**, Wasp**>(Wasp**, Wasp**, Wasp**) [227]
[223]    0.0    0.00    0.00       9         Wasp** std::__copy_move<true, true, std::random_access_iterator_tag>::__copy_m<Wasp*>(Wasp* const*, Wasp* const*, Wasp**) [223]
-----------------------------------------------
                0.00    0.00       9/9           void std::vector<Wasp*, std::allocator<Wasp*> >::_M_emplace_back_aux<Wasp* const&>(Wasp* const&) [226]
[224]    0.0    0.00    0.00       9         std::_Vector_base<Wasp*, std::allocator<Wasp*> >::_M_allocate(unsigned int) [224]
                0.00    0.00       9/9           __gnu_cxx::new_allocator<Wasp*>::allocate(unsigned int, void const*) [221]
-----------------------------------------------
                0.00    0.00       9/9           Wasp** std::uninitialized_copy<std::move_iterator<Wasp**>, Wasp**>(std::move_iterator<Wasp**>, std::move_iterator<Wasp**>, Wasp**) [229]
[225]    0.0    0.00    0.00       9         Wasp** std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<Wasp**>, Wasp**>(std::move_iterator<Wasp**>, std::move_iterator<Wasp**>, Wasp**) [225]
                0.00    0.00       9/9           Wasp** std::copy<std::move_iterator<Wasp**>, Wasp**>(std::move_iterator<Wasp**>, std::move_iterator<Wasp**>, Wasp**) [232]
-----------------------------------------------
                0.00    0.00       9/9           std::vector<Wasp*, std::allocator<Wasp*> >::push_back(Wasp* const&) [134]
[226]    0.0    0.00    0.00       9         void std::vector<Wasp*, std::allocator<Wasp*> >::_M_emplace_back_aux<Wasp* const&>(Wasp* const&) [226]
                0.00    0.00      18/19          std::_Vector_base<Wasp*, std::allocator<Wasp*> >::_M_get_Tp_allocator() [175]
                0.00    0.00       9/9           std::vector<Wasp*, std::allocator<Wasp*> >::_M_check_len(unsigned int, char const*) const [222]
                0.00    0.00       9/9           std::_Vector_base<Wasp*, std::allocator<Wasp*> >::_M_allocate(unsigned int) [224]
                0.00    0.00       9/549         Wasp* const& std::forward<Wasp* const&>(std::remove_reference<Wasp* const&>::type&) [95]
                0.00    0.00       9/197262      std::vector<Wasp*, std::allocator<Wasp*> >::size() const [37]
                0.00    0.00       9/180         decltype (_S_construct({parm#1}, {parm#2}, (forward<Wasp* const&>)({parm#3}))) std::allocator_traits<std::allocator<Wasp*> >::construct<Wasp*, Wasp* const&>(std::allocator<Wasp*>&, Wasp**, Wasp* const&) [133]
                0.00    0.00       9/9           Wasp** std::__uninitialized_move_if_noexcept_a<Wasp**, Wasp**, std::allocator<Wasp*> >(Wasp**, Wasp**, Wasp**, std::allocator<Wasp*>&) [231]
                0.00    0.00       9/10          void std::_Destroy<Wasp**, Wasp*>(Wasp**, Wasp**, std::allocator<Wasp*>&) [219]
                0.00    0.00       9/10          std::_Vector_base<Wasp*, std::allocator<Wasp*> >::_M_deallocate(Wasp**, unsigned int) [207]
-----------------------------------------------
                0.00    0.00       9/9           Wasp** std::__copy_move_a2<true, Wasp**, Wasp**>(Wasp**, Wasp**, Wasp**) [228]
[227]    0.0    0.00    0.00       9         Wasp** std::__copy_move_a<true, Wasp**, Wasp**>(Wasp**, Wasp**, Wasp**) [227]
                0.00    0.00       9/9           Wasp** std::__copy_move<true, true, std::random_access_iterator_tag>::__copy_m<Wasp*>(Wasp* const*, Wasp* const*, Wasp**) [223]
